id,name,slug,type,category,provider,purposes,isArchived,isUpcoming,isUnderReview,badges,tvl,stage,risks,shortName,hostChain
stack,Stack,stack,layer3,Optimium,OP Stack,"['Universal', 'Social']",False,False,False,"[{'category': 'DA', 'name': 'Celestia'}, {'category': 'L3ParentChain', 'name': 'Base'}, {'category': 'RaaS', 'name': 'Conduit'}, {'category': 'Stack', 'name': 'OPStack'}, {'category': 'VM', 'name': 'EVM'}]","{'breakdown': {'total': 3165.24, 'ether': 3165.24, 'stablecoin': 0, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.14679284658415703}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Self sequence', 'sentiment': 'good', 'description': ""In the event of a sequencer failure, users can force transactions to be included in the project's chain by sending them to L1. There is a 1d delay on this operation.""}, {'name': 'State Validation', 'value': 'None', 'sentiment': 'bad', 'description': 'Currently the system permits invalid state roots. More details in project overview.'}, {'name': 'Data Availability', 'value': 'External', 'sentiment': 'bad', 'description': 'Proof construction and state derivation fully rely on data that is posted on Celestia. Sequencer tx roots are not checked against the Blobstream bridge data roots onchain, but L2 nodes can verify data availability by running a Celestia light client.'}, {'name': 'Exit Window', 'value': 'None', 'sentiment': 'bad', 'description': 'There is no window for users to exit in case of an unwanted regular upgrade since contracts are instantly upgradable.'}, {'name': 'Proposer Failure', 'value': 'Cannot withdraw', 'sentiment': 'bad', 'description': 'Only the whitelisted proposers can publish state roots on L1, so in the event of failure the withdrawals are frozen.'}]",,Base
race,Race Network,race,layer2,Optimistic Rollup,OP Stack,['RWA'],False,False,True,"[{'category': 'Stack', 'name': 'OPStack'}, {'category': 'VM', 'name': 'EVM'}, {'category': 'DA', 'name': 'EthereumCalldata'}, {'category': 'Infra', 'name': 'Superchain'}]","{'breakdown': {'total': 2051.24, 'ether': 0, 'stablecoin': 2047.42, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.0012740221513889427}",UnderReview,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,
clique,Clique,clique,layer3,Optimium,OP Stack,"['AI', 'Gaming']",False,False,True,"[{'category': 'L3ParentChain', 'name': 'Base'}, {'category': 'DA', 'name': 'Celestia'}, {'category': 'Stack', 'name': 'OPStack'}, {'category': 'VM', 'name': 'EVM'}, {'category': 'RaaS', 'name': 'Conduit'}]","{'breakdown': {'total': 1863.98, 'ether': 1863.98, 'stablecoin': 0, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.1537885399837824}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,Base
kontos,Kontos,kontos,layer2,ZK Rollup,,['Universal'],False,False,True,[],"{'breakdown': {'total': 1507.97, 'ether': 1340.18, 'stablecoin': 154.32, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.05572785762792565}",UnderReview,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,
donatuz,Donatuz,donatuz,layer3,Optimium,OP Stack,['Social'],False,False,True,"[{'category': 'L3ParentChain', 'name': 'Base'}, {'category': 'DA', 'name': 'EigenDA'}, {'category': 'Stack', 'name': 'OPStack'}, {'category': 'VM', 'name': 'EVM'}, {'category': 'RaaS', 'name': 'Conduit'}, {'category': 'Infra', 'name': 'Superchain'}]","{'breakdown': {'total': 1442.23, 'ether': 1442.23, 'stablecoin': 0, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.14842773305304058}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,Base
nal,Nal,nal,layer2,Optimistic Rollup,OP Stack,['Universal'],False,False,True,[],"{'breakdown': {'total': 1014.18, 'ether': 0, 'stablecoin': 1014.18, 'associated': 0}, 'associatedTokens': [], 'change7d': -0.0424043282440586}",UnderReview,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,
fuelv1,Fuel v1,fuelv1,layer2,Optimistic Rollup,,['Payments'],False,False,False,"[{'category': 'VM', 'name': 'AppChain'}, {'category': 'DA', 'name': 'EthereumCalldata'}]","{'breakdown': {'total': 743.59, 'ether': 725.58, 'stablecoin': 18.01, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.14438955322652625}",Stage 2,"[{'name': 'Sequencer Failure', 'value': 'Self sequence', 'sentiment': 'good', 'description': ""In the event of a sequencer failure, users can force transactions to be included in the project's chain by sending them to L1.""}, {'name': 'State Validation', 'value': 'Fraud proofs (1R)', 'sentiment': 'good', 'description': 'Fraud proofs allow actors watching the chain to prove that the state is incorrect. Single round proofs (1R) only require a single transaction to resolve.'}, {'name': 'Data Availability', 'value': 'Onchain', 'sentiment': 'good', 'description': 'All of the data needed for proof construction is published on Ethereum L1.'}, {'name': 'Exit Window', 'value': '∞', 'sentiment': 'good', 'description': 'Users can exit funds at any time because contracts are not upgradeable.'}, {'name': 'Proposer Failure', 'value': 'Self propose', 'sentiment': 'good', 'description': 'Anyone can be a Proposer and propose new roots to the L1 bridge.'}]",,
pmon,PMON Chain,pmon,layer3,Optimium,Arbitrum,"['Gaming', 'NFT']",False,False,True,"[{'category': 'L3ParentChain', 'name': 'Arbitrum'}, {'category': 'DA', 'name': 'Celestia'}, {'category': 'Stack', 'name': 'Orbit'}, {'category': 'VM', 'name': 'EVM'}, {'category': 'RaaS', 'name': 'AltLayer'}]","{'breakdown': {'total': 590.19, 'ether': 0, 'stablecoin': 0, 'associated': 590.19}, 'associatedTokens': ['PMON'], 'change7d': 0.053609682947729276}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,Arbitrum One
bugbuster,Bug Buster,bugbuster,layer3,Optimistic Rollup,Cartesi Rollups,['Bug bounty'],False,False,False,"[{'category': 'Stack', 'name': 'Cartesi'}, {'category': 'VM', 'name': 'AppChain'}, {'category': 'VM', 'name': 'CartesiVM'}, {'category': 'DA', 'name': 'EthereumCalldata'}, {'category': 'L3ParentChain', 'name': 'Optimism'}]","{'breakdown': {'total': 519.37, 'ether': 0, 'stablecoin': 0, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.05278414043338131}",Stage 0,"[{'name': 'Sequencer Failure', 'value': 'Self sequence', 'sentiment': 'good', 'description': ""In the event of a sequencer failure, users can force transactions to be included in the project's chain by sending them to L1. There is a 12h delay on this operation.""}, {'name': 'State Validation', 'value': 'None', 'sentiment': 'bad', 'description': 'Currently the system permits invalid state roots. More details in project overview.'}, {'name': 'Data Availability', 'value': 'Onchain', 'sentiment': 'good', 'description': 'All of the data needed for proof construction is published on the base chain, which ultimately gets published on Ethereum.'}, {'name': 'Exit Window', 'value': 'None', 'sentiment': 'bad', 'description': 'There is no window for users to exit in case of an unwanted regular upgrade since contracts are instantly upgradable.'}, {'name': 'Proposer Failure', 'value': 'Cannot withdraw', 'sentiment': 'bad', 'description': 'Only the whitelisted proposers can publish state roots on L1, so in the event of failure the withdrawals are frozen.'}]",,OP Mainnet
gpt,GPT Protocol,gpt,layer2,Validium,Polygon,"['Universal', 'AI']",False,False,False,"[{'category': 'DA', 'name': 'DAC'}, {'category': 'RaaS', 'name': 'Gateway'}, {'category': 'Stack', 'name': 'PolygonCDK'}, {'category': 'Infra', 'name': 'AggLayer'}, {'category': 'VM', 'name': 'EVM'}]","{'breakdown': {'total': 254.46, 'ether': 14.42, 'stablecoin': 0, 'associated': 240.04}, 'associatedTokens': ['GPT'], 'change7d': 1.9427547126170928}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'No mechanism', 'sentiment': 'bad', 'description': 'There is no mechanism to have transactions be included if the sequencer is down or censoring. Although the functionality exists in the code, it is currently disabled.'}, {'name': 'State Validation', 'value': 'ZK proofs (ST, SN)', 'sentiment': 'good', 'description': 'STARKs and SNARKs are zero knowledge proofs that ensure state correctness. STARKs proofs are wrapped in SNARKs proofs for efficiency. SNARKs require a trusted setup.'}, {'name': 'Data Availability', 'value': 'External (DAC)', 'sentiment': 'bad', 'description': 'Proof construction relies fully on data that is NOT published onchain. There exists a Data Availability Committee (DAC) with a threshold of 1/2 that is tasked with protecting and supplying the data.'}, {'name': 'Exit Window', 'value': 'None', 'sentiment': 'bad', 'warning': {'value': 'The Security Council can remove the delay on upgrades.', 'sentiment': 'bad'}, 'description': 'Even though there is a 10d Timelock for upgrades, forced transactions are disabled. Even if they were to be enabled, user withdrawals can be censored up to 15d.'}, {'name': 'Proposer Failure', 'value': 'Self propose', 'sentiment': 'good', 'description': 'If the Proposer fails, users can leverage the source available prover to submit proofs to the L1 bridge. There is a 5d delay for proving and a 5d delay for finalizing state proven in this way. These delays can only be lowered except during the emergency state.'}]",,
witness,Witness Chain,witness,layer2,Validium,Polygon,"['Universal', 'IoT', 'Oracles']",False,False,False,"[{'category': 'DA', 'name': 'DAC'}, {'category': 'Stack', 'name': 'PolygonCDK'}, {'category': 'Infra', 'name': 'AggLayer'}, {'category': 'VM', 'name': 'EVM'}]","{'breakdown': {'total': 28.88, 'ether': 28.88, 'stablecoin': 0, 'associated': 0}, 'associatedTokens': [], 'change7d': 0.1483101391650099}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'No mechanism', 'sentiment': 'bad', 'description': 'There is no mechanism to have transactions be included if the sequencer is down or censoring. Although the functionality exists in the code, it is currently disabled.'}, {'name': 'State Validation', 'value': 'ZK proofs (ST, SN)', 'sentiment': 'good', 'description': 'STARKs and SNARKs are zero knowledge proofs that ensure state correctness. STARKs proofs are wrapped in SNARKs proofs for efficiency. SNARKs require a trusted setup.'}, {'name': 'Data Availability', 'value': 'External (DAC)', 'sentiment': 'bad', 'description': 'Proof construction relies fully on data that is NOT published onchain. There exists a Data Availability Committee (DAC) with a threshold of 1/2 that is tasked with protecting and supplying the data.'}, {'name': 'Exit Window', 'value': 'None', 'sentiment': 'bad', 'warning': {'value': 'The Security Council can remove the delay on upgrades.', 'sentiment': 'bad'}, 'description': 'Even though there is a 10d Timelock for upgrades, forced transactions are disabled. Even if they were to be enabled, user withdrawals can be censored up to 15d.'}, {'name': 'Proposer Failure', 'value': 'Self propose', 'sentiment': 'good', 'description': 'If the Proposer fails, users can leverage the source available prover to submit proofs to the L1 bridge. There is a 5d delay for proving and a 5d delay for finalizing state proven in this way. These delays can only be lowered except during the emergency state.'}]",,
apechain,ApeChain,apechain,layer3,Optimium,Arbitrum,['Universal'],False,False,False,"[{'category': 'DA', 'name': 'DAC'}, {'category': 'L3ParentChain', 'name': 'Arbitrum'}, {'category': 'RaaS', 'name': 'Caldera'}, {'category': 'Stack', 'name': 'Orbit'}, {'category': 'VM', 'name': 'EVM'}]",{'associatedTokens': []},NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Self sequence', 'sentiment': 'good', 'description': ""In the event of a sequencer failure, users can force transactions to be included in the project's chain by sending them to L1. There is a 4d delay on this operation.""}, {'name': 'State Validation', 'value': 'Fraud proofs (INT)', 'sentiment': 'bad', 'description': 'No actor outside of the single Proposer can submit fraud proofs. Interactive proofs (INT) require multiple transactions over time to resolve. The challenge protocol can be subject to delay attacks. There is a 6d 8h challenge period.'}, {'name': 'Data Availability', 'value': 'External (DAC)', 'sentiment': 'bad', 'description': 'Proof construction relies fully on data that is NOT published onchain. There exists a Data Availability Committee (DAC) with a threshold of 5/7 that is tasked with protecting and supplying the data.'}, {'name': 'Exit Window', 'value': 'None', 'sentiment': 'bad', 'description': 'There is no window for users to exit in case of an unwanted regular upgrade since contracts are instantly upgradable.'}, {'name': 'Proposer Failure', 'value': 'Self propose', 'sentiment': 'good', 'description': 'Anyone can become a Proposer after 25d 10h of inactivity from the currently whitelisted Proposers.'}]",,Arbitrum One
dodochain,DODOchain,dodochain,layer3,Optimium,Arbitrum,"['Universal', 'Interoperability']",False,False,True,[],{'associatedTokens': []},NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,Arbitrum One
inevm,inEVM,inevm,layer3,Optimium,Arbitrum,"['Universal', 'Interoperability']",False,False,False,"[{'category': 'RaaS', 'name': 'Caldera'}, {'category': 'DA', 'name': 'DAC'}, {'category': 'Stack', 'name': 'Orbit'}, {'category': 'VM', 'name': 'EVM'}]","{'breakdown': {'total': 0, 'ether': 0, 'stablecoin': 0, 'associated': 0}, 'associatedTokens': [], 'change7d': 0}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Self sequence', 'sentiment': 'good', 'description': ""In the event of a sequencer failure, users can force transactions to be included in the project's chain by sending them to L1. There is a 2d delay on this operation.""}, {'name': 'State Validation', 'value': 'Fraud proofs (INT)', 'sentiment': 'bad', 'description': 'No actor outside of the single Proposer can submit fraud proofs. Interactive proofs (INT) require multiple transactions over time to resolve. The challenge protocol can be subject to delay attacks. There is a 6d 8h challenge period.'}, {'name': 'Data Availability', 'value': 'External (DAC)', 'sentiment': 'bad', 'description': 'Proof construction relies fully on data that is NOT published onchain. There exists a Data Availability Committee (DAC) with a threshold of 1/1 that is tasked with protecting and supplying the data.'}, {'name': 'Exit Window', 'value': 'None', 'sentiment': 'bad', 'description': 'There is no window for users to exit in case of an unwanted regular upgrade since contracts are instantly upgradable.'}, {'name': 'Proposer Failure', 'value': 'Self propose', 'sentiment': 'good', 'description': 'Anyone can become a Proposer after 25d 10h of inactivity from the currently whitelisted Proposers.'}]",,Arbitrum One
muster,Muster,muster,layer3,Optimium,Arbitrum,['Gaming'],False,False,True,[],{'associatedTokens': []},NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,Arbitrum One
playblock,PlayBlock,playblock,layer3,Optimium,Arbitrum,"['Universal', 'Gaming']",False,False,False,"[{'category': 'DA', 'name': 'DAC'}, {'category': 'L3ParentChain', 'name': 'Nova'}, {'category': 'RaaS', 'name': 'Gelato'}, {'category': 'Stack', 'name': 'Orbit'}, {'category': 'VM', 'name': 'EVM'}]","{'breakdown': {'total': 0, 'ether': 0, 'stablecoin': 0, 'associated': 0}, 'associatedTokens': [], 'change7d': 0}",NotApplicable,"[{'name': 'Sequencer Failure', 'value': 'Self sequence', 'sentiment': 'good', 'description': ""In the event of a sequencer failure, users can force transactions to be included in the project's chain by sending them to L1. There is a 2d delay on this operation.""}, {'name': 'State Validation', 'value': 'Fraud proofs (INT)', 'sentiment': 'bad', 'description': 'No actor outside of the single Proposer can submit fraud proofs. Interactive proofs (INT) require multiple transactions over time to resolve. The challenge protocol can be subject to delay attacks. There is a 30m challenge period.'}, {'name': 'Data Availability', 'value': 'External (DAC)', 'sentiment': 'bad', 'description': 'Proof construction relies fully on data that is NOT published onchain. There exists a Data Availability Committee (DAC) with a threshold of 1/2 that is tasked with protecting and supplying the data.'}, {'name': 'Exit Window', 'value': 'None', 'sentiment': 'bad', 'description': 'There is no window for users to exit in case of an unwanted regular upgrade since contracts are instantly upgradable.'}, {'name': 'Proposer Failure', 'value': 'Self propose', 'sentiment': 'good', 'description': 'Anyone can become a Proposer after 19d 2h of inactivity from the currently whitelisted Proposers.'}]",,Arbitrum Nova
teva,Teva Chain,teva,layer3,ZK Rollup,ZK Stack,['Gaming'],False,False,True,[],{'associatedTokens': []},UnderReview,"[{'name': 'Sequencer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'State Validation', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Data Availability', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Exit Window', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}, {'name': 'Proposer Failure', 'value': 'Under Review', 'sentiment': 'UnderReview', 'description': 'This risk is currently under review.'}]",,ZKsync Era
